id_truck,name_truck,number_sign,factor,volume,fk_id_category
501,Y uhlojH,N3911L,1.31,71.16,4
502,iGEycQernse,M7413MOS,1.32,73.54,3
503,DvKqmE,JZC964IKJ,1.77,100.84,3
504,YpuNsuq,LSX528UNK,2.57,73.79,3
505,FUuJIRByE,Y4506M,2.76,66.69,3
506,BdNl,GM0422EJ,2.82,85.17,3
507,zssYMcKf,Z35I,2.5,54.96,2
508,CdakyTHa,UR508LS,2.08,45.28,3
509,fWGx,E192THY,2.43,59.64,2
510,xYKXaEbKttUhiSu,SM15YW,2.52,92.15,4
511,oQatCmeNuWUSgYe,KMH217HWE,1.26,45.6,3
512,IsvkGIpPU,A74E,2.12,53.7,4
513,fFnuwiXl,SHG964P,1.34,70.06,1
514,wTAogoimEpcCkWU,NZM8324W,1.32,54.21,3
515,ESVNClBXVHhq,Q595QCZ,1.58,48.67,4
516," hwyhKJnEpuBWja",E0894K,2.21,47.58,4
517,LVkzsXMzaCpG,U63OIX,1.93,49.38,4
518,metuxVFxsnpuMLD,GAJ4814CUE,2.92,60.05,4
519,kcUCEAQAoG,KBN75ED,2.36,51.04,1
520,XgZHLuWYxhv,RY97S,1.76,110.62,1
521,mBwiJF,M1120L,2.92,102.24,4
522,ucsobezdCUA,GMJ14QB,1.42,61.73,1
523,Ejxe,DNM8864I,2.06,101.45,4
524,mbtePHa NX,J9009WXL,2.93,65.3,2
525,ewE,XPO424C,1.85,67.39,3
526,abOdOrWaXDmIdy,PD1117O,1.28,110.85,1
527,MfRb,A25N,2.5,73.06,2
528,bFyWz,QV3613T,1.97,87.89,1
529,yganbFAbiaork,VV36W,2.41,70.92,4
530,uNdJkckyhFqcb,ZL260R,1.6,63.22,4
531,hQoFC,NY61V,2,52.82,2
532,SMnmKAsjexDlgDM,N5705D,2.14,106.97,1
533,qdcZTGBUCITeSf,D8977SIL,2.79,99.86,3
534,ExOJbv,SS093X,1.79,67.79,2
535,eyeAWp,TRK4413W,2.36,82.1,3
536,JOodRRCSxdfKA,PA54C,2.96,93.04,3
537,hJditdCjsyIEWeq,Q7166TY,1.13,74.8,1
538,EppxCafJas,N24VF,2.49,46.67,2
539,aVrTJNTMI,OU272X,1.44,56.04,3
540,cEBPKSKdWZmHAau,R1870NKF,1.09,51.64,4
541,HwqUotliUX,LAB92VD,1.79,109.96,2
542,Bpd kFza,Q033E,2.65,101.68,4
543,KTlIJqOjygXslhW,I65Q,1.17,57.02,2
544,MrwIDdxL,JR8118BI,1.47,87.26,1
545,iARsBhj,LRA32ROK,2.69,93.83,3
546,YtQkcc SRJsTj,M977ZQG,1.61,110.42,4
547,CZJJzuvJnuP,URI968VQF,2.25,91.47,1
548,vrwVHthR,K2453PR,2.79,107.35,3
549,CTBfKoH,PNT16FLR,1.14,109.78,1
550,"TJjRgsFtFpZ ",W70HD,2.41,59.11,2
551,uxI,RMH7390LGM,1.98,96.12,1
552,wjCvzQLyW,KC696D,2.89,78.55,3
553,UzfVQwdUHakI,J6933V,2.59,80.54,1
554,oHCfL,B50MUQ,2.35,90.33,1
555,jKSMhom VTYnd,HW9923NFS,2.02,95.53,3
556,BpRxAlgP,KLU6324TJH,1.92,65.93,2
557,YAyNwIWhEuRJsQE,CVB9107BYN,2.81,98.47,2
558,sMbhdNJlCBsqLGU,EUA713G,1.45,61.93,4
559,GZddXjVa,KH433HYL,1.92,80.57,2
560,BtbRBEF,HDS49SXP,2.42,67.66,2
561,zgrtXsAasK,UW1403D,2.16,95.25,3
562,MNPrkwWSM tE,CO80C,1.44,93.29,2
563,nSGXRstHnUNA,NYY96JKH,2.08,76.2,3
564,vkWrbY,JWW6973GW,2.81,100.23,4
565,kBMuCGBJVkOf SA,A0911H,1.57,84.63,1
566,JeUr,NQD2494HD,1.42,62.54,1
567,cWKOflSkivBRJkQ,WDA3782W,1.23,66.73,4
568,EKXmyCeSlfpS,LNL658UGY,1.07,85.85,3
569,SLcyFWHCpKt,ICW5166XSS,1.12,110.49,1
570,aPuDItyINmx,BUJ13APX,2.77,95.11,4
571,mxhjdu,IOO5602Q,2.66,68.66,1
572,oFgHE,N2989P,2.43,101,3
573,BSRwIMqt,WH194EMT,2,47.89,3
574,wLaSOAwWW,O6904O,2.44,78.53,1
575,fRRzqVRWpUScSSN,BC8374KWZ,2.15,107.1,1
576,GQBMvEvBVluT,ICO62QLJ,1.09,58.33,3
577,XVytwOQhGMqT,SJ2039EF,2.58,88.89,4
578,NmnHpuMKFCAVDRx,UJO996TUD,2.13,89.31,3
579,wya wOVvxKPn c,XW80HAR,2.16,58.41,3
580,rajzhoBJl,F458OK,2.15,57.87,3
581,FYNDiAUC,RS113F,1.7,87,1
582,kaNOFkeIbE,I90S,1.97,98.86,1
583,WWarITWPjA,M18EFF,1.18,64.52,2
584,uGRjYxPmv,WS27SR,1.77,107.58,2
585,OkCwd,HF812JDH,1.73,53.64,4
586,lSZOJmec,XFO084Z,1.03,103.19,2
587,HDVNiBuBKjJD,EEW4179VQ,1.38,86.46,1
588,czlzm,E732UN,1.75,98.83,2
589,mDHNXPEDYfKGKUK,IQY37M,1.88,64,3
590,XJGfUGRb,DB7694FD,2.14,91.96,1
591,NXZcGk,SF8931TW,1.21,83.34,4
592,VWSdAOYNI,YJ835JMN,1.14,104.32,1
593,BIMhKsAYNXBH,D26WAF,1.09,90.87,3
594,GETvCOcejWN,MY1575Y,1.16,65.77,2
595,pDtkmerfbVNgh,Y761RK,1.46,105.56,4
596,GcIZcQQqO,JIE427U,2.3,77.36,1
597,"SgJtd ",ZY85EEI,1.83,48.35,2
598,"vhRCWfTePkat ",XQ5883M,2.76,100.77,1
599,jFpkfMBe qOuz,DF24ER,1.93,62.29,4
600,RrfNJPoJzd,WFT4211ON,1.41,86.22,2
601,ZLEN I,YT453RF,1.38,69.99,3
602,UERYbmi,LA644H,2.87,86.12,4
603,sB PqKGA CgWT,VN19WTQ,2.7,63.24,4
604,CugiN,SO3482L,1.33,74.32,2
605,wZGMjPuc Sitn,VEP795MLB,2.58,78.01,4
606," AhyTxryuVj",UNS8465CP,2.13,91.02,4
607,wvYmIEAfM,XIC9301YLT,1.71,105.65,3
608,PtPDaXTJw,O815DC,1.17,79.04,1
609,TMCSxQOl Q,LJL330OFA,2.38,55.01,2
610,DHRxumL,AAM695B,1.76,51.98,2
611,Hql,ELY240AT,2.22,85.84,3
612,cJi,RFN00D,1.42,98.07,3
613,HlBudCHkHTWNy,CM008CSG,2.66,90.98,4
614,MPqSR,MA000GL,1.08,90.12,1
615,Rp gjqI,JM8767JBM,1.16,52.52,2
616,TpkCeoS,RM47TN,2.73,99.09,3
617,UXnjehtt,A125UY,1.17,63.37,2
618,qtNzNMOUnDAdh,WU52ODH,2.29,93.69,4
619,Spr,IGG13K,2.2,55.55,1
620,VOHtlev,VZ8848K,1.02,100.53,2
621,XKfXHCF,O93FK,1.47,108.64,1
622,tuifb,R209CG,2.4,108.41,2
623,AfrXPjYbVZUqT,PG05BM,2.94,87.22,3
624,iERlVBrSjs,OQB311BM,1.72,51.63,4
625,RikTQlr,S3323PGW,1.03,57.51,2
626,IuX,S288K,1.96,51.67,4
627,iLPrKNytyOAj,RH04V,1.29,64.05,3
628,wDcuPhmltfGnr,WQB8886OS,2.83,79.16,3
629,qmwqS UdLs,K022T,2.08,80.6,4
630,AFHqDybsTCkQ,C21V,1.35,68.79,3
631,aPySYeWhXy N,BA9202U,2.96,77.27,3
632,tRrIpfuYBv,L69VDT,2.03,106.77,1
633,PmRrlNWwmQ,JUE04M,2.86,72.07,4
634,FOxHUqFMIPBhYA,ANV55O,2.42,103.27,2
635,xydRYzDkCHkZi,MPN150ARG,1.54,76.33,3
636,dNkqOvgVPysVVPC,YVM10HJH,1.81,60.06,3
637,McDlquxTqVPtX,IW706SD,2.18,72.31,1
638,hlcZ,BBM6223GP,2.24,71.92,3
639,bAUkbxYjEwYlIt,OI9238S,2.17,46.82,1
640,rKzmAfuVbr,U253I,2.08,90.41,2
641,bpRRcNhGsJfEn,T329B,2.41,83.52,1
642,ypFhLcbkBS,W51U,1.78,65.5,1
643,AOIBcXsqgWgdPu,Q8778UHU,1.08,87.6,1
644,YocOhCqvVrGGsI,UJ399A,2.27,102.85,4
645,SBeNTVamkyDbQDB,KG69AK,2.71,94.01,1
646,rHcQBOitfnr,XIJ8514PAC,2.57,52.81,3
647,ckyVCwjdSjr,L544IS,1.7,65.94,4
648,yCEQ,OM87E,2.99,56.66,4
649,IiRIIbmnfKV,FEW47Q,2.82,93.08,2
650,VHD,LD30ZL,1.55,77.65,4
651,TJk,QN80G,2.58,61.01,2
652,CaEiECFN,CF3452FCK,1.04,58.72,1
653,BGF,QP7118FO,2.32,86.34,1
654,hbaP JqVKbPjIgK,BXK01PBL,2.17,49.21,3
655," AqYIKBcAOeAB",A40DLR,1.46,88.07,1
656,UjDlcaxdmmew,CMJ706Z,1.11,50.91,4
657,PNbjyuODE,R883NTB,1.73,107.95,4
658,hMF,FZI8198KJC,2.45,74.2,1
659,LHeVQTlOuEeTYp,GXJ778K,2.26,108.26,3
660,lAR OrumBiNhBvq,UEF79CN,1.49,80.29,1
661,VfJMSW,V327V,2.21,105.48,4
662,iTpfdlzfoz,KK293NG,2.52,87.03,3
663,EflqfjOzMSTEK,FW1498AFR,2.03,61.47,4
664,yQQWxtmUrTMO,YWH70U,1.77,73.87,3
665,wQTML,BMH413V,1.54,72.73,3
666,rvdfNlCPFwdjTl,VZB15F,2.11,107.46,1
667,dJBJeNJ,O356XB,2.8,76.9,3
668,sfKrZZp,EFC1624J,1.2,56.74,3
669,PKzxRtMAwjlk,DA1182IG,2.81,70.05,4
670,xZOgV,ZNC133JKJ,2.27,90.09,4
671,HbBWZK,LG798PC,2.01,59.14,2
672,RDErQCWfnf,VU9694YLR,1.12,76.44,1
673,DxxzKdh,IGM399S,1.36,75.3,1
674,AGWAjY,EZ5791P,2.44,70.88,4
675,LBbY,HRW307EJ,2.41,78.69,4
676,hGWn,MM28DOF,1.5,53.37,2
677,ZAXiXZyiCmWGM,UG61L,1.17,106.4,3
678,ddFTcUyT,FAZ743J,2.29,72.28,1
679,L dOmDPecIloIeS,SVY1602K,2.49,89.93,1
680,BMrsRf,HL089Y,1.01,103.42,4
681,aEMvEoe,VM993GU,1.31,63.8,1
682,yyK,LUD117L,1.38,57.97,1
683,GcPPjqfPs,FSU742CO,1.86,57.79,3
684,PNjxyBRR,H53EM,1.72,78.43,1
685,PhE,JEH738S,2.01,81.58,2
686,LYUSqMUfMsrGn,UI4847UO,1.24,101.9,3
687,yzubcmVcbMR,SK76NO,2.73,61.61,4
688,nB rWJgfbHiMy,DB8464T,1.64,89.28,4
689,ABGyNmMJIoB DUf,ITX029A,2.73,82.84,2
690,PZRhudTZWc,ZT285HKP,2.37,72.67,1
691,zBTJaS,E53T,2.21,80.37,4
692,dOM,MWE876GG,2.63,90.24,2
693,oJO fSUANd,PN51SWC,2.37,72.96,2
694,wxEcfibKdFb,D469UB,1.57,73.54,4
695,yFPKMX,M65KFY,1.81,62.96,3
696,SBNKClCAGJA,LQN1582KNU,2.44,90.61,2
697,vNynVDH,DUY04XZ,1.9,102.27,3
698,kPul,LAQ07PU,1.39,50.87,3
699,FJrdIXyWBcd,Q8057G,2.64,92.52,4
700,YAWV,QME56K,2.25,77.93,3
701,vUmpVMEHk,X0799YP,2.33,98.6,1
702,twN hQMGoZaUziN,M196MA,1.27,46.66,3
703,ZakqA,KBE4454KVN,1.5,74,4
704,apQxvVSQMng y,ZD31NWV,2.32,54.87,2
705,jQIcVRksSP,R607N,2.62,51.81,4
706,alnOrRfEfl,L523BS,1.59,54.23,2
707,I qlAVhhOie,VDK4243L,2.13,67.19,1
708,DbtmcfOrrKxqAVi,BJ437RL,2.93,54.8,4
709,YyQKRUxeefMt,A1392DYB,1.42,64.46,1
710,rei iWsgsMy,R3724PQA,1.02,89.31,1
711,CmCdkfgq,FJX20FZK,1.46,66.12,1
712,HJJYItL,FV882SI,1.89,60.47,3
713,cKikawBa,RG7320O,1.94,46.97,3
714,FuzIYC,UVK6097YSK,2.56,61.96,4
715,rgwPrGqgmFS,Y42ZDB,2.56,74.6,4
716,qCTtHpmqpkF,I4707VD,2.33,55.19,1
717,RCGJSiZHUw,OYR040VIY,1.23,54.06,3
718,bIJGMAqR Y,ZEY11BAL,1.92,103.65,2
719,aqoabBxtFhS,MD831YH,2.67,109.41,3
720,AiIfnqOJfVFBb,NO6026J,2.95,74.72,1
721,TlfPGLYDII,PAH68LDV,2.05,105.48,2
722,FNzwC,ZQ1634PGG,1.65,104.93,4
723,"xEfIGfgkQSkSSd ",PIB77JGT,1.47,92.06,1
724,jBMyKqspKl,IGW02PFN,2.49,108.42,2
725,xzYfxBVB,Q4984K,1.59,107.38,1
726,pnyHQSPlBq,F242ATR,1.77,81.76,3
727,SRzAIRBRwseM,WNC7027FAK,1.34,59.51,1
728,pSlspYRbonx,W673QB,1.69,48.11,2
729,CmHjouJ,P3076B,2.78,84.05,4
730,xYYrcZATBO,EYY180BC,2.28,49.09,3
731," yZgVHduJtG",E1905CUB,1.93,87.45,3
732,YjMlaCue,KO12TW,2.54,87.09,1
733,uqSZHTelUnEgwUZ,AL61C,2.21,87.49,4
734,rWcl,YM759WCU,2.48,77.2,3
735,fkZxErTj WTvk,SR181NP,1.52,72.17,1
736,kaNmjw,OC425B,1.04,102.99,3
737,OKPMgDkkTu,XQ7862UXY,2.36,105.38,3
738,izC,T981ANI,1.65,82.44,4
739,JBn,G86SC,2.89,78.14,3
740,JoaojyylgxBKPe,S7995IZT,1.66,47.27,2
741,bvezwcTANvZU,H02FD,1.6,95.32,3
742,lXOviLvqvqpezl,QAL2706WS,2.01,83.95,3
743,VAVNiLDJNmov,F30ZV,1.29,93.59,2
744,GLeSef fFgNVd,FBV6684J,2.96,88.2,3
745,Mrdqt tfQwTil,Z089HRD,2.67,92.04,1
746,UojDQvVD,TP318D,1.3,71.63,4
747,rfYEd,BX145V,1.94,68.67,3
748,ZCdeNPosKwVJHYC,VE7119MW,2.23,107.35,1
749,bCS,JTE71SO,1.27,106.62,3
750,xWLnSVB,B8922AVE,2.32,51.08,2
751,ZrGtcqQiwsSuruz,M1585W,1.92,90.9,3
752,DjO OypKvtJcT,GP063CLG,1.36,58.68,2
753,DOXclhp,SX37VYF,1.18,100.58,2
754,ylNJ,H159O,2.42,57.67,3
755,iGSjWhWG,CTS384MH,2.02,78.72,2
756,YIPqSHthGV,BM83OCS,2.65,83.28,2
757,DHCi,P020IE,1.89,49.45,4
758,wLc,U080LJC,1.22,47.67,3
759,XBoD,U52KC,1.18,86.47,2
760,FhxTKCwRUGPc,QGE688L,1.98,101.21,2
761,GrsHCFSJYq,DK919K,2.02,110.32,2
762,wMU,GMP84ON,1.15,50.08,1
763,ATbxp,PI06MI,2.64,110.29,3
764,OIC tkDP,QJ62NP,2.6,71.33,3
765,mPHKUO,GGN4405VG,2.7,81.93,4
766,tNBCRUhnGlROt,J506VJ,2.5,86.01,4
767,MwQ,FMR87Q,2.57,94.17,3
768,tlZfJgOHHWjKp,MA636BQ,2.99,94.34,4
769,qjUBnPBkjk,OEM4956IQ,2.41,88.57,4
770,x ZlJ rbDkXkTK,BEU831XQ,1.76,46.19,4
771,wrEoL,GG88IJ,2.27,99.23,3
772,CfQROQJUf,RW167EF,1.81,96.56,2
773,"LyPdlITrPD ",BU806VFU,2.55,105.34,1
774,UkRVMQLvQjlp,CX59MP,1.82,80.39,3
775,wdoualkRxSI,YK42Y,2.51,74.82,3
776,uIUSQZlhFC,AY83EN,1.03,104.64,1
777,QosEB,Y90GH,1.5,84.2,1
778,zkdsyNZeuUIcexE,POO379M,2.91,108.81,2
779,bIiYw,JJ77KB,1.31,105.86,1
780,TeoG,C05FVJ,2.73,56.53,2
781,XPFEjynY,MKM45JSI,2.89,71.74,2
782,IUOiJSiYIjhyev,LHE53GFZ,1.85,106.24,4
783,keMXAtlOXlr,QBZ682Y,2.42,75.39,2
784,SuTZStR hYxwOOb,KQI519IW,2.66,78.22,2
785,ACVlcB JFVRT,C742J,2.1,101.81,4
786,voNbNvp pCWp,I817CL,1.35,83.87,3
787,kru,KD5981XOF,2.63,59.45,3
788,sjl,D37VVN,2.92,69.27,1
789,oyRVQMZxSE,CMG6269J,2.11,104.92,1
790,ePaUwg,YZ7930BA,1.06,46.73,4
791,ixy,CJ71W,1.87,56.4,3
792,IZp,U375LM,2.82,89,3
793,JTsPZlb,GQN275EIW,1.42,58.45,3
794,yWGEuUPcmCt,ND7772Y,1.03,72.82,3
795,sTbnL,Z916WK,1.21,62.65,2
796,TuAanhtKUWigdr,PQ514X,2.97,49.1,4
797,atV,OG0165H,1.41,70.95,3
798,bXCpkqmluYEPS,I6117FN,1.14,92.72,1
799,gBKZNxLvDNLu,CH52P,2.55,106.37,4
800,nvtZSdD,L0540QRS,2.79,64.04,3
801,SCmdv dblIUF,XJ88GPB,2.29,100.8,2
802,JncvhkoPSff,DFH8722OM,2.01,78.13,3
803,Iqc vhvFsaFgvlQ,V159ZC,2.83,77.44,2
804,USrLVqOQGSyraYX,ZA6346BCD,2.32,64.85,4
805,"mvyIuz ",W161MA,2.27,83.75,2
806,npnsiloghoIatxo,ZGC536X,2.22,56.45,3
807,APKCZdITNAw,EL8859B,2.22,63.94,4
808,JPIAQTy,FFR1140C,1.46,46.57,3
809,Zlpn,HS787HF,2.15,92.93,2
810,wXbeuzwEtJapefy,LA03HFM,1,104.34,1
811,uAGHbnPILNtXf,EJT816Y,1.22,85.97,4
812,VK o DrR,OU79B,2.32,73.41,2
813,Dsrob,IT0016DC,1.92,84.18,1
814,xNlPsJ FyXXoxj,J51GIB,2.75,51.16,3
815,WjPgwo VgZtbnU,CB6767H,2.79,47.21,2
816,ZCmXpcac,KKH807L,2.35,74.1,1
817,itUd,I09M,1.81,55.83,3
818,yyiqUxUtBDfRw,C95D,1.98,52.49,2
819,cIbH,SIT964QE,3,109.71,3
820,FUpsjbC,N4779RKR,2.02,51.97,4
821,fFB,BB85U,2.79,77.03,2
822,surNHgmukSF,I857HQP,1.53,67.77,4
823,ttsZyXbF,D684LQ,1,67.87,4
824,AeZMbrdZlkElY,UGB79GV,2.18,108.73,1
825,qIghkzHZDwgE,L04TYE,2.92,73.06,2
826,qyASbrPvWDtgikb,EUB48L,2.45,61.81,1
827,ZsGMwF,ELI0238MRE,1.12,62.75,1
828,lAciCLlPFCNTZXT,JZ74EC,1.77,95.89,3
829,PpLq,FA144N,2.44,83.91,3
830,ICEiMAliyC,FPA85AC,1.47,90.2,2
831,pFVZzVnackk,ZM3116ZX,2.96,68.58,1
832,tHsRdDuDcO,AP719D,1.75,78.02,2
833,QWl,QDQ8858JE,2.9,58.6,4
834,q fxaAE,JW283HN,1.7,102.96,4
835,nFcQwIjmrw,O480WZD,2.44,93.78,2
836,ewQE,CLI0075B,2.82,50.47,3
837,eDeE,BFJ42PMW,2.16,94.69,4
838,xVwWpI,R2469H,1.43,70.75,1
839,XZgZpNqcVOZoxBA,K0264RN,1.81,95.64,2
840,xWTEfoeTbPK,X5646EOZ,1.48,63.9,3
841,egRJYjC,S10K,2.9,97.27,1
842,BDtZ,CGG330OAH,2.75,54.43,2
843,y TpCCT nwHKc,Z576AO,2.24,104.03,1
844,OFGtjtlGSlfRsZ,C47S,2.24,66.97,3
845,Hpn,J438LO,2.87,58.2,4
846,rWLEd,ME149DJ,2.6,104.78,2
847,TfTYpLU,Y392D,2.99,90.37,3
848," FMPvpNsL",RGU7594YRO,1.75,101.15,2
849,tigblCug,H917J,2.94,101.35,4
850,GZX,CEJ495FKT,2.4,48.15,2
851,WwVJ,RUL674JZJ,1.97,68.75,3
852,MQgX,KI14XX,2.05,65.02,4
853,paxzftbK,M763LCM,1.94,68.87,4
854,WuaGsXojlAPl,DK6670XY,1.87,109.18,3
855,uutbIl,IMP114DO,1.27,65.58,3
856,OhykABVDPp,PB40UCZ,2.56,104.86,2
857,QCNUGqBogKgfWEz,HP4052EAS,2.72,92.58,2
858,abVz,JF691QO,2.37,71.65,3
859,WYXSpKRaV,SJB8331NEO,2.84,69.07,2
860,jaUEjMDmQ,JZX068LRE,2.46,110.92,2
861,Ej KaiRkpJw,MAI1884W,1.29,62.27,2
862,VtaMspvfuMXpREo,V7134FNZ,2.75,47.95,4
863,ogBWQMOGlaruEPf,HU70M,1.81,94.29,4
864,PooDgdzUEjFzX,Q55VF,2.61,92.04,3
865,fpADOwQPJHKBkqm,V8337X,2.03,106.06,4
866,SXeLwFsMFgUtg,ZQV3380CZJ,2.87,74.79,1
867,YoO CxqZU,PQ344L,1.71,95.78,2
868,fFF,UU9210JOX,2.22,70.72,1
869,yQzMAJZzopPQl,ZG89FW,1.4,101.84,4
870,HLkt AVhLTotZCE,IVI15QE,2.58,109.19,2
871,PIFo RU,R8745RZD,2.57,53.05,2
872,swBwVg,XX6255TY,1.27,64.96,3
873,qtlzB,XD09HS,1.81,70.87,2
874,uqLYdSowfQ,II614U,1.87,84.49,3
875,ArNhLKQrT,AA6173INN,2.32,54.29,3
876,XfPstb,NB698DV,1.27,50.81,4
877,aUkecoyiDRdf,QQ66NRM,2.62,108.69,4
878,fmecwPOHmApT,JFF948SX,2.9,82.45,3
879,Dwi,MV8480GLE,2.67,53.57,3
880,jblrPN,VK6310N,1.41,65.52,4
881,YuqoHTNnjv,UY779PWX,1.12,70.83,3
882,TFHpYG,R33YZ,1.23,60.17,4
883,JGWzCz,LK09M,2.72,62.85,2
884,XipGsV,OJ932Y,1.98,69.5,3
885,hOTYYQdDtaZs,PM140BFL,1.5,90.45,4
886,pXpZNlu,V529FSD,1.3,84.58,1
887,OoBPiPZbWRMdae,J593A,2.98,75.28,2
888,kKIGEagpDqpP,C98Y,1.84,83.92,3
889,VVFJcfsWnk l,KJA5972GE,1.72,77,1
890,BPp,JU8986WX,2.64,107.12,4
891,ImDo,X9537HOJ,2.17,47.56,2
892,lrK,I1292Y,2.39,57.42,3
893,vnctLNxNuIvm,P415DV,1.9,63.1,2
894,JjAH,O07FZ,1.7,100.9,2
895,TmDJfAljwpDe,NH3370QM,2.49,91.73,2
896,qKlvSMPgAG,N17YAG,2.27,48.63,2
897,ENd,VJ7475VV,1.76,108.5,4
898,Xvnk,HA611F,1.24,69.21,3
899,HmNYBgINzTfdVW,W5839FH,1.03,90.47,3
900,DWNsJlKvmDPWPor,CH2274UI,2.56,56.61,4
901,MsSsrbhiJaW,M473WJ,2.3,49.33,3
902,gEtjknZzFFIt,XDO12T,1.44,53.5,1
903,aejn,X7860CK,1.76,93.84,3
904,rhiDWptKBFT,K95LF,2.99,103.78,2
905,FVTtzMzLSpbAS,NH1230KP,2.97,105.52,1
906,gwyvHCWZqiT,TYI3896V,2.58,78,2
907,WlUDoN,N717T,2.59,77.26,4
908,CvCUJjRSqxzoiVZ,CI850RLN,1.18,85.03,4
909,yIsUMMMEkCjNLB,J92W,1.79,71.35,1
910,TnSaIWsHBikP,N73JH,2.92,75.43,4
911,wzmdJmS,A230KE,2.79,84.9,1
912,RIP,QK7529R,1.08,61.96,4
913,PicbwdFonDfN,IS62A,2.47,50.25,3
914,lIPXFnfGsYNEp,CC19NZL,2.65,103.81,1
915,gzCX lPhzDva,DSK00QY,1.7,53.57,4
916,ipzCe,VPZ489DRJ,2.41,105.63,3
917," DxodCpaRUnNAL",S8630U,1.85,53.29,2
918,XlHmehrVuQAFS,BFV1961E,1.22,79.76,2
919,ZXQlJR,B30DCT,1.7,70.66,2
920,fgviqMcNa,RJF842Z,1.37,98.77,1
921,rUEhI ll,JNF883QCW,1.44,110.74,4
922," ZQhyJtpsKv",IAH9981FC,2.17,69.42,2
923,RFVgtaRX,OSX68S,1.42,106.76,2
924,HIHbPRRlmhiznu,LJ27O,2.02,79.09,4
925,uMuyOnVhXJ,ESF788ZYZ,2.61,109.48,4
926,gJvSTO,V7174SV,2.94,106.33,3
927,UwPjrIWfYfIV,A87T,1.36,96.65,3
928,yKmGxP,BM0682X,1.57,54.31,3
929," cYQaUpl",UHM384K,1.99,89.16,2
930,XkQaR,G365BQF,1.95,72.25,2
931,NwjGTaeGGKr,WG879C,2.02,82.45,4
932,WVip,U3780WX,2.31,89.36,3
933,WWvJsgmiF,AQ92S,2.29,51.99,2
934,oHsKBAxHpgGBN,SNA893Q,2.1,92.44,4
935,Gtmw,R5117E,2.5,46.89,1
936,XzPeUbrsbixxBh,X6862HGA,2.81,81.08,3
937,UFTbfUlHsigoWk,HI35BV,1.34,46.71,1
938,dfMcLQG,Y146WE,1.34,67.66,3
939,OkevbDJFYrxadOY,KQ4855XXN,2.2,51.09,4
940,qZwNjxQhZEbkKS,SM1612YF,2.62,64.41,2
941,BaSg,ZDO13WXH,1.02,71.25,1
942,FaJHQEdTeZyO,UZG81TC,1.86,78.98,2
943,HguqghpJhe,Q90B,1.03,91.69,1
944,ehm,PQ422Q,2.32,47.54,4
945,KZfPVApmetEUUw,WTN995N,1.73,86.54,4
946,B yhqvTEPLrE,ALJ1981HT,2.48,61.52,3
947,sLfOLWo,JR40NWU,1.88,48.98,4
948,jlqKCBXo,MGI990IF,1.19,98.9,3
949,eiEkxm,KRX039HTB,2.7,106.36,2
950,VqeyWhbXI,UY219DG,1.79,71.91,4
951,tYVoq,JDW798YSK,1.57,105.31,4
952,QeTwGiWnMOLT,AGN14U,2.22,68.28,1
953,ACNyvG,PL245H,2.09,63.03,2
954,MWVVCXkACYcifsg,MN1075BX,2.99,48.67,1
955,lrAbr,A3101CV,1.95,107.09,1
956,WmFC,O542PZ,2.74,57.08,3
957,jTLG INJPnUJFvL,KHT8856ATY,2.51,68.26,4
958,OsecSAV,V40JLP,2.2,68.02,4
959,rTpPV,L7430OKS,1.9,105.05,2
960,LlwTbgV g,G38WPD,1.02,93.99,2
961,bZoGFDFA,BT8113UUF,1.33,69.55,4
962,osfowIS R,LT207Z,2.27,70.85,4
963,ecZWUP,Z35HG,2.41,54.97,3
964,WwRRN,URX870C,1.09,64.68,3
965,WhzEAeaXOF,R35DWI,2.63,75.37,3
966,qvNHfqpQv,D6740E,1.21,106.38,1
967,LpXHYEFbh,L300FVZ,1.23,88.9,2
968,"LbWSWAXTdSBk ",WS9909HSU,1.28,68.77,3
969,tgSPy,AY275Y,1.73,97.77,3
970,Ucy,VNZ938PV,2.68,59.5,2
971,XNrJVBiHxkdIgAJ,MA913HN,2.53,66.31,4
972,fL dfA,K3028M,2.3,63.58,3
973," UHEqq",H26TPZ,1.64,95.06,1
974,EenLeFgQLClx,K76JZ,2.57,106.73,4
975,xdh,QA8057K,1.55,91.17,4
976,Mdp,AH10XR,1.14,50.35,1
977,jvx,H4205N,2.82,103.98,1
978,oKsmbloC,F1426BPP,1.07,57.86,1
979," KBgKPAWNZPVCGc",WLV67XH,1.24,60.49,1
980,DTNGjsncQdnn,XNZ98FSK,1.8,93.88,2
981,QXFsNaQkOHBH,WE1400V,1.65,66.36,2
982,MdEBcP,FQY4442PN,1.24,46.25,2
983,"nEIQEmrWZlRa ",X59F,1.93,45.43,4
984,jnYeU,PF231V,2.9,60.25,4
985,PaKlpNCpmIxco,DOG8805KHH,2.98,81.08,1
986,awBgCotVz,TPC44RC,2.7,48.16,2
987,AFHIPQpJRx,I8602BHK,1.5,104.2,3
988,OM H,P9212E,1.52,95.72,3
989,xyMXlnGXHXYfv,SOV58H,1.38,47.79,1
990,CvgbceA,THT4919QJ,1.7,83.9,2
991,RcezqBt,LB099OM,1.25,59.89,1
992,DBhva,PXD94Z,1.04,68.99,3
993,cmacdDTf,A4151YSX,2.03,57.78,2
994,fnPJkbx,MM343JO,2.55,63.44,1
995,zAaSaFpMae,M00U,1.47,82.94,3
996,qGskc,E4975XA,2.91,56.55,3
